"subject","cond","t","predictable","rt"
4,2,4,"1",1164
4,2,4,"3",959
4,2,5,"1",1042
4,2,5,"3",1074
4,2,6,"1",1081
4,2,6,"3",1007
4,2,7,"1",1083
4,2,7,"3",1235
4,2,8,"1",993
4,2,8,"3",883
4,2,9,"1",1030
4,2,9,"3",976
4,2,10,"1",960
4,2,10,"3",978
4,2,11,"1",993
4,2,11,"3",953
4,2,12,"1",926
4,2,12,"3",975
4,2,13,"1",904
4,2,13,"3",809
4,2,14,"3",759
4,2,15,"1",899
4,2,15,"3",785
4,2,16,"1",928
4,2,16,"3",842
4,2,17,"1",908
4,2,18,"1",860
4,2,18,"3",725
4,2,19,"1",832
4,2,19,"3",865
4,2,20,"1",821
4,2,20,"3",729
4,2,21,"1",889
4,2,21,"3",761
4,2,22,"1",959
4,2,22,"3",746
4,2,23,"1",1170
4,2,23,"3",838
4,2,24,"1",813
4,2,24,"3",654
4,2,25,"1",720
4,2,25,"3",763
4,2,26,"1",869
4,2,26,"3",806
4,2,27,"1",885
4,2,27,"3",886
4,2,28,"1",809
4,2,28,"3",698
4,2,29,"1",880
4,2,29,"3",732
4,2,30,"1",724
4,2,30,"3",851
4,2,31,"1",869
4,2,31,"3",897
4,2,32,"1",1090
4,2,32,"3",804
4,2,33,"1",841
4,2,33,"3",747
4,2,34,"1",876
4,2,34,"3",717
4,2,35,"1",785
4,2,35,"3",707
4,2,36,"1",850
4,2,36,"3",940
4,2,37,"1",852
4,2,37,"3",804
4,2,38,"1",1082
4,2,38,"3",864
4,2,39,"1",804
4,2,39,"3",766
4,2,40,"1",718
4,2,40,"3",331
4,2,41,"1",781
4,2,41,"3",341
4,2,42,"1",779
4,2,42,"3",317
4,2,43,"1",913
4,2,43,"3",241
4,2,44,"1",781
4,2,44,"3",279
4,2,45,"1",723
4,2,45,"3",187
4,2,46,"1",1186
4,2,46,"3",251
4,2,47,"1",983
4,2,47,"3",367
4,2,48,"1",917
4,2,48,"3",168
4,2,49,"1",1011
4,2,49,"3",166
4,2,50,"3",148
4,2,51,"1",928
4,2,52,"1",940
4,2,52,"3",74
4,2,53,"1",884
4,2,53,"3",268
4,2,54,"1",959
4,2,54,"3",11
4,2,55,"1",932
4,2,55,"3",14
4,2,56,"1",816
4,2,57,"1",1079
4,2,57,"3",65
4,2,58,"1",486
4,2,58,"3",304
4,2,59,"1",894
4,2,59,"3",1247
4,2,60,"1",949
4,2,60,"3",140
4,2,61,"3",175
4,2,62,"1",959
4,2,62,"3",81
4,2,63,"1",891
4,2,63,"3",141
4,2,64,"1",958
4,2,64,"3",31
4,2,65,"1",867
4,2,65,"3",1006
4,2,66,"1",1113
4,2,66,"3",336
4,2,67,"1",965
4,2,67,"3",334
4,2,68,"1",1060
4,2,68,"3",629
4,2,69,"1",534
4,2,69,"3",440
4,2,70,"3",285
4,2,71,"1",959
4,2,71,"3",199
4,2,72,"1",784
4,2,72,"3",240
63,3,1,"1",1004
63,3,1,"3",1269
63,3,2,"1",1019
63,3,2,"3",1367
63,3,3,"1",963
63,3,3,"3",974
63,3,4,"1",1060
63,3,4,"3",820
63,3,5,"1",810
63,3,5,"3",911
63,3,6,"1",891
63,3,6,"3",830
63,3,7,"1",788
63,3,7,"3",698
63,3,8,"1",843
63,3,8,"3",1131
63,3,9,"1",714
63,3,9,"3",803
63,3,10,"1",820
63,3,10,"3",750
63,3,11,"1",770
63,3,11,"3",701
63,3,12,"1",831
63,3,12,"3",817
63,3,13,"3",699
63,3,14,"1",897
63,3,14,"3",723
63,3,15,"1",852
63,3,15,"3",757
63,3,16,"1",698
63,3,16,"3",789
63,3,17,"1",798
63,3,17,"3",780
63,3,18,"1",791
63,3,18,"3",594
63,3,19,"1",910
63,3,19,"3",828
63,3,20,"1",794
63,3,20,"3",750
63,3,21,"1",1488
63,3,21,"3",1387
63,3,22,"1",872
63,3,22,"3",717
63,3,23,"1",948
63,3,23,"3",867
63,3,24,"1",888
63,3,24,"3",721
63,3,25,"1",855
63,3,25,"3",761
63,3,26,"3",692
63,3,27,"1",782
63,3,27,"3",747
63,3,28,"1",737
63,3,28,"3",782
63,3,29,"1",1065
63,3,29,"3",814
63,3,30,"1",755
63,3,30,"3",710
63,3,31,"3",655
63,3,32,"1",686
63,3,32,"3",561
63,3,33,"1",756
63,3,33,"3",578
63,3,34,"1",893
63,3,34,"3",689
63,3,35,"1",744
63,3,35,"3",646
63,3,36,"1",874
63,3,36,"3",684
63,3,37,"1",775
63,3,37,"3",705
63,3,38,"3",632
63,3,39,"1",1299
63,3,39,"3",652
63,3,40,"1",789
63,3,40,"3",686
63,3,41,"1",809
63,3,41,"3",743
63,3,42,"1",732
63,3,42,"3",679
63,3,43,"1",595
63,3,43,"3",653
63,3,44,"1",736
63,3,44,"3",749
63,3,45,"1",881
63,3,45,"3",698
63,3,46,"1",757
63,3,46,"3",715
63,3,47,"1",820
63,3,47,"3",779
63,3,48,"1",898
63,3,48,"3",767
63,3,49,"1",717
63,3,49,"3",774
63,3,50,"1",694
63,3,50,"3",666
63,3,51,"1",776
63,3,51,"3",680
63,3,52,"1",678
63,3,52,"3",718
63,3,53,"1",785
63,3,53,"3",737
63,3,54,"1",834
63,3,54,"3",698
63,3,55,"1",757
63,3,55,"3",697
63,3,56,"1",716
63,3,56,"3",741
63,3,57,"1",779
63,3,57,"3",643
63,3,58,"1",731
63,3,58,"3",703
63,3,59,"1",703
63,3,59,"3",616
63,3,60,"1",700
63,3,60,"3",752
63,3,61,"1",863
63,3,61,"3",831
63,3,62,"1",700
63,3,62,"3",721
63,3,63,"3",723
63,3,64,"1",776
63,3,65,"1",836
63,3,65,"3",714
63,3,66,"1",782
63,3,66,"3",597
63,3,67,"1",763
63,3,67,"3",1180
63,3,68,"3",713
63,3,69,"1",790
63,3,69,"3",714
63,3,70,"1",867
63,3,70,"3",652
63,3,71,"1",700
63,3,71,"3",775
63,3,72,"1",908
63,3,72,"3",727
258,3,1,"1",826
258,3,1,"3",1135
258,3,2,"1",808
258,3,2,"3",998
258,3,3,"1",756
258,3,3,"3",906
258,3,4,"1",1428
258,3,4,"3",862
258,3,5,"1",829
258,3,5,"3",795
258,3,6,"1",845
258,3,6,"3",978
258,3,7,"1",931
258,3,7,"3",898
258,3,8,"1",1724
258,3,8,"3",877
258,3,9,"1",932
258,3,9,"3",786
258,3,10,"1",963
258,3,10,"3",780
258,3,11,"1",877
258,3,11,"3",1243
258,3,12,"1",743
258,3,12,"3",736
258,3,13,"1",1031
258,3,13,"3",929
258,3,14,"1",888
258,3,14,"3",666
258,3,15,"1",941
258,3,15,"3",749
258,3,16,"1",1197
258,3,16,"3",706
258,3,17,"1",982
258,3,17,"3",675
258,3,18,"3",658
258,3,19,"1",842
258,3,19,"3",1021
258,3,20,"1",997
258,3,20,"3",845
258,3,21,"1",686
258,3,21,"3",673
258,3,22,"1",837
258,3,22,"3",783
258,3,23,"1",816
258,3,23,"3",857
258,3,24,"1",928
258,3,24,"3",814
258,3,25,"1",785
258,3,25,"3",673
258,3,26,"1",856
258,3,26,"3",673
258,3,27,"1",805
258,3,27,"3",718
258,3,28,"1",857
258,3,28,"3",623
258,3,29,"1",890
258,3,29,"3",736
258,3,30,"1",1246
258,3,30,"3",636
258,3,31,"1",684
258,3,31,"3",785
258,3,32,"1",840
258,3,32,"3",509
258,3,33,"3",523
258,3,34,"1",745
258,3,34,"3",939
258,3,35,"1",1118
258,3,35,"3",820
258,3,36,"1",746
258,3,36,"3",715
258,3,37,"1",658
258,3,37,"3",697
258,3,38,"1",716
258,3,38,"3",720
258,3,39,"1",939
258,3,39,"3",744
258,3,40,"1",679
258,3,40,"3",1284
258,3,41,"1",999
258,3,41,"3",949
258,3,42,"1",832
258,3,42,"3",882
258,3,43,"1",732
258,3,43,"3",739
258,3,44,"1",835
258,3,44,"3",1187
258,3,45,"1",946
258,3,45,"3",760
258,3,46,"1",1151
258,3,46,"3",994
258,3,47,"1",816
258,3,47,"3",790
258,3,48,"1",721
258,3,48,"3",811
258,3,49,"1",828
258,3,49,"3",941
258,3,50,"1",911
258,3,51,"1",920
258,3,51,"3",826
258,3,52,"1",874
258,3,52,"3",723
258,3,53,"1",938
258,3,53,"3",705
258,3,54,"1",1071
258,3,54,"3",817
258,3,55,"1",887
258,3,55,"3",757
258,3,56,"1",667
258,3,56,"3",780
258,3,57,"1",900
258,3,57,"3",917
258,3,58,"1",1009
258,3,58,"3",782
258,3,59,"1",914
258,3,59,"3",1396
258,3,60,"1",891
258,3,60,"3",925
258,3,61,"1",684
258,3,61,"3",745
258,3,62,"1",765
258,3,62,"3",726
258,3,63,"1",949
258,3,64,"1",881
258,3,64,"3",1115
258,3,65,"1",955
258,3,65,"3",884
258,3,66,"1",836
258,3,66,"3",660
258,3,67,"1",849
258,3,67,"3",767
258,3,68,"1",813
258,3,68,"3",783
258,3,69,"1",870
258,3,69,"3",619
258,3,70,"1",743
258,3,70,"3",704
258,3,71,"1",792
258,3,71,"3",874
258,3,72,"1",781
258,3,72,"3",771
223,3,1,"1",1018
223,3,1,"3",1004
223,3,2,"1",889
223,3,2,"3",956
223,3,3,"1",847
223,3,3,"3",930
223,3,4,"1",820
223,3,4,"3",886
223,3,5,"1",843
223,3,5,"3",806
223,3,6,"1",819
223,3,6,"3",1157
223,3,7,"1",817
223,3,7,"3",1116
223,3,8,"1",972
223,3,8,"3",975
223,3,9,"3",775
223,3,10,"1",824
223,3,10,"3",722
223,3,11,"1",783
223,3,11,"3",1114
223,3,12,"1",1037
223,3,12,"3",800
223,3,13,"1",759
223,3,13,"3",833
223,3,14,"1",661
223,3,14,"3",800
223,3,15,"3",796
223,3,16,"1",697
223,3,16,"3",716
223,3,17,"1",809
223,3,17,"3",787
223,3,18,"1",754
223,3,18,"3",901
223,3,19,"1",738
223,3,19,"3",1204
223,3,20,"1",713
223,3,20,"3",804
223,3,21,"1",874
223,3,21,"3",781
223,3,22,"1",817
223,3,22,"3",748
223,3,23,"1",697
223,3,24,"1",734
223,3,25,"1",1557
223,3,25,"3",678
223,3,26,"1",730
223,3,26,"3",788
223,3,27,"1",759
223,3,27,"3",714
223,3,28,"1",663
223,3,28,"3",722
223,3,29,"1",1035
223,3,29,"3",733
223,3,30,"1",706
223,3,30,"3",773
223,3,31,"1",745
223,3,31,"3",692
223,3,32,"1",776
223,3,32,"3",691
223,3,33,"1",736
223,3,33,"3",771
223,3,34,"1",839
223,3,34,"3",930
223,3,35,"1",782
223,3,35,"3",817
223,3,36,"1",820
223,3,36,"3",816
223,3,37,"1",774
223,3,37,"3",761
223,3,38,"1",814
223,3,38,"3",799
223,3,39,"1",780
223,3,39,"3",766
223,3,40,"1",739
223,3,40,"3",734
223,3,41,"1",812
223,3,41,"3",735
223,3,42,"1",700
223,3,42,"3",726
223,3,43,"1",714
223,3,43,"3",892
223,3,44,"1",1290
223,3,44,"3",701
223,3,45,"1",881
223,3,45,"3",644
223,3,46,"1",696
223,3,46,"3",707
223,3,47,"1",718
223,3,47,"3",1034
223,3,48,"1",733
223,3,48,"3",720
223,3,49,"1",1104
223,3,49,"3",1082
223,3,50,"1",1038
223,3,50,"3",953
223,3,51,"1",790
223,3,51,"3",778
223,3,52,"1",830
223,3,52,"3",720
223,3,53,"3",811
223,3,54,"1",768
223,3,54,"3",707
223,3,55,"1",815
223,3,55,"3",762
223,3,56,"1",967
223,3,56,"3",1007
223,3,57,"1",731
223,3,57,"3",644
223,3,58,"1",737
223,3,58,"3",645
223,3,59,"1",823
223,3,59,"3",642
223,3,60,"1",685
223,3,60,"3",720
223,3,61,"1",870
223,3,62,"1",717
223,3,62,"3",687
223,3,63,"1",748
223,3,63,"3",542
223,3,64,"1",751
223,3,64,"3",522
223,3,65,"1",720
223,3,65,"3",586
223,3,66,"1",742
223,3,66,"3",666
223,3,67,"1",750
223,3,67,"3",321
223,3,68,"1",717
223,3,68,"3",312
223,3,69,"1",725
223,3,69,"3",368
223,3,70,"1",685
223,3,70,"3",320
223,3,71,"1",820
223,3,71,"3",399
223,3,72,"1",727
223,3,72,"3",425
200,2,1,"1",999
200,2,1,"3",1481
200,2,2,"1",1099
200,2,3,"1",1069
200,2,3,"3",1161
200,2,4,"1",937
200,2,4,"3",1361
200,2,5,"1",1050
200,2,5,"3",950
200,2,6,"1",1332
200,2,6,"3",991
200,2,7,"1",1468
200,2,7,"3",1112
200,2,8,"1",1006
200,2,8,"3",1046
200,2,9,"1",1442
200,2,9,"3",1391
200,2,10,"1",1006
200,2,10,"3",1781
200,2,11,"1",1002
200,2,11,"3",1211
200,2,12,"1",1064
200,2,12,"3",923
200,2,13,"1",1005
200,2,13,"3",852
200,2,14,"1",879
200,2,14,"3",1129
200,2,15,"1",840
200,2,15,"3",1170
200,2,16,"1",939
200,2,16,"3",851
200,2,17,"1",805
200,2,17,"3",937
200,2,18,"1",987
200,2,18,"3",916
200,2,19,"1",911
200,2,19,"3",903
200,2,20,"1",1031
200,2,20,"3",783
200,2,21,"1",826
200,2,21,"3",861
200,2,22,"1",807
200,2,22,"3",1083
200,2,23,"1",962
200,2,23,"3",1052
200,2,24,"1",937
200,2,24,"3",1133
200,2,25,"1",850
200,2,25,"3",979
200,2,26,"1",805
200,2,26,"3",889
200,2,27,"1",809
200,2,27,"3",1167
200,2,28,"1",970
200,2,28,"3",1014
200,2,29,"1",905
200,2,29,"3",870
200,2,30,"1",880
200,2,30,"3",860
200,2,31,"1",953
200,2,31,"3",859
200,2,32,"1",888
200,2,32,"3",772
200,2,33,"1",828
200,2,33,"3",871
200,2,34,"1",858
200,2,34,"3",882
200,2,35,"1",863
200,2,35,"3",975
200,2,36,"1",920
200,2,36,"3",806
200,2,37,"1",761
200,2,37,"3",745
200,2,38,"1",906
200,2,38,"3",812
200,2,39,"1",858
200,2,39,"3",807
200,2,40,"1",1069
200,2,40,"3",1182
200,2,41,"1",1019
200,2,41,"3",913
200,2,42,"1",857
200,2,42,"3",783
200,2,43,"1",807
200,2,44,"1",932
200,2,44,"3",869
200,2,45,"1",1227
200,2,45,"3",933
200,2,46,"1",884
200,2,46,"3",717
200,2,47,"1",935
200,2,47,"3",837
200,2,48,"1",878
200,2,48,"3",1140
200,2,49,"1",901
200,2,49,"3",1045
200,2,50,"1",914
200,2,50,"3",786
200,2,51,"1",1196
200,2,51,"3",848
200,2,52,"1",843
200,2,52,"3",837
200,2,53,"1",765
200,2,53,"3",770
200,2,54,"1",774
200,2,54,"3",756
200,2,55,"1",841
200,2,55,"3",852
200,2,56,"1",703
200,2,56,"3",925
200,2,57,"1",832
200,2,57,"3",867
200,2,58,"1",761
200,2,58,"3",892
200,2,59,"1",721
200,2,59,"3",792
200,2,60,"1",648
200,2,60,"3",804
200,2,61,"1",823
200,2,61,"3",912
200,2,62,"1",822
200,2,62,"3",901
200,2,63,"1",1066
200,2,63,"3",811
200,2,64,"1",823
200,2,64,"3",695
200,2,65,"1",694
200,2,65,"3",865
200,2,66,"1",647
200,2,66,"3",565
200,2,67,"1",784
200,2,67,"3",552
200,2,68,"1",922
200,2,68,"3",770
200,2,69,"1",700
200,2,69,"3",678
200,2,70,"1",853
200,2,70,"3",748
200,2,71,"1",688
200,2,71,"3",813
200,2,72,"1",728
200,2,72,"3",424
120,2,1,"1",938
120,2,1,"3",1135
120,2,2,"1",875
120,2,2,"3",803
120,2,3,"1",917
120,2,3,"3",749
120,2,4,"1",809
120,2,4,"3",718
120,2,5,"1",854
120,2,5,"3",798
120,2,6,"1",1113
120,2,6,"3",921
120,2,7,"1",883
120,2,7,"3",815
120,2,8,"1",818
120,2,8,"3",665
120,2,9,"1",799
120,2,9,"3",785
120,2,10,"1",766
120,2,10,"3",780
120,2,11,"1",727
120,2,11,"3",653
120,2,12,"1",772
120,2,12,"3",653
120,2,13,"1",853
120,2,13,"3",709
120,2,14,"1",778
120,2,14,"3",771
120,2,15,"1",738
120,2,15,"3",681
120,2,16,"1",703
120,2,16,"3",663
120,2,17,"1",811
120,2,17,"3",706
120,2,18,"1",762
120,2,18,"3",874
120,2,19,"1",726
120,2,19,"3",634
120,2,20,"1",780
120,2,20,"3",794
120,2,21,"1",847
120,2,21,"3",667
120,2,22,"1",806
120,2,22,"3",736
120,2,23,"1",677
120,2,23,"3",717
120,2,24,"1",709
120,2,24,"3",599
120,2,25,"1",810
120,2,25,"3",630
120,2,26,"1",749
120,2,26,"3",634
120,2,27,"1",767
120,2,27,"3",727
120,2,28,"1",693
120,2,28,"3",886
120,2,29,"1",778
120,2,29,"3",674
120,2,30,"1",692
120,2,30,"3",691
120,2,31,"1",756
120,2,31,"3",747
120,2,32,"1",701
120,2,32,"3",708
120,2,33,"1",826
120,2,33,"3",707
120,2,34,"1",800
120,2,34,"3",730
120,2,35,"1",781
120,2,36,"1",748
120,2,36,"3",697
120,2,37,"1",734
120,2,37,"3",716
120,2,38,"1",689
120,2,38,"3",712
120,2,39,"1",824
120,2,39,"3",685
120,2,40,"1",797
120,2,40,"3",678
120,2,41,"1",826
120,2,41,"3",731
120,2,42,"1",736
120,2,42,"3",662
120,2,43,"1",807
120,2,43,"3",646
120,2,44,"1",674
120,2,44,"3",636
120,2,45,"1",737
120,2,45,"3",671
120,2,46,"1",828
120,2,46,"3",803
120,2,47,"1",695
120,2,47,"3",640
120,2,48,"1",718
120,2,48,"3",687
120,2,49,"1",773
120,2,49,"3",603
120,2,50,"1",656
120,2,50,"3",622
120,2,51,"1",706
120,2,51,"3",657
120,2,52,"1",755
120,2,52,"3",687
120,2,53,"1",759
120,2,53,"3",683
120,2,54,"1",684
120,2,54,"3",720
120,2,55,"1",742
120,2,55,"3",693
120,2,56,"1",773
120,2,56,"3",652
120,2,57,"1",788
120,2,57,"3",675
120,2,58,"1",730
120,2,58,"3",642
120,2,59,"1",615
120,2,59,"3",646
120,2,60,"1",709
120,2,60,"3",659
120,2,61,"1",721
120,2,61,"3",847
120,2,62,"1",649
120,2,62,"3",794
120,2,63,"1",782
120,2,63,"3",634
120,2,64,"1",755
120,2,64,"3",607
120,2,65,"3",721
120,2,66,"1",671
120,2,66,"3",694
120,2,67,"1",1451
120,2,67,"3",630
120,2,68,"1",665
120,2,68,"3",610
120,2,69,"1",650
120,2,69,"3",672
120,2,70,"1",695
120,2,70,"3",606
120,2,71,"1",784
120,2,71,"3",661
120,2,72,"1",778
120,2,72,"3",633
118,2,1,"1",1308
118,2,1,"3",1426
118,2,2,"1",1064
118,2,2,"3",1256
118,2,3,"1",1329
118,2,3,"3",1606
118,2,4,"1",1157
118,2,4,"3",1914
118,2,5,"1",1011
118,2,5,"3",1179
118,2,6,"1",1088
118,2,6,"3",1129
118,2,7,"1",990
118,2,7,"3",1065
118,2,8,"1",1004
118,2,8,"3",400
118,2,9,"1",1110
118,2,9,"3",360
118,2,10,"1",1427
118,2,10,"3",414
118,2,11,"1",1031
118,2,11,"3",294
118,2,12,"1",879
118,2,12,"3",321
118,2,13,"1",972
118,2,13,"3",307
118,2,14,"1",933
118,2,14,"3",239
118,2,15,"1",906
118,2,15,"3",324
118,2,16,"1",964
118,2,16,"3",153
118,2,17,"1",1028
118,2,17,"3",334
118,2,18,"1",992
118,2,18,"3",353
118,2,19,"1",874
118,2,19,"3",196
118,2,20,"1",1161
118,2,20,"3",97
118,2,21,"1",885
118,2,21,"3",420
118,2,22,"1",823
118,2,22,"3",372
118,2,23,"1",815
118,2,23,"3",272
118,2,24,"1",840
118,2,24,"3",233
118,2,25,"1",1052
118,2,25,"3",494
118,2,26,"1",918
118,2,26,"3",418
118,2,27,"1",1332
118,2,27,"3",156
118,2,28,"1",824
118,2,28,"3",65
118,2,29,"1",763
118,2,30,"1",808
118,2,30,"3",150
118,2,31,"1",1198
118,2,31,"3",192
118,2,32,"1",888
118,2,32,"3",255
118,2,33,"1",919
118,2,33,"3",134
118,2,34,"1",835
118,2,34,"3",247
118,2,35,"1",898
118,2,35,"3",302
118,2,36,"1",1032
118,2,36,"3",392
118,2,37,"1",748
118,2,37,"3",184
118,2,38,"1",746
118,2,38,"3",277
118,2,39,"1",1308
118,2,39,"3",312
118,2,40,"1",873
118,2,40,"3",343
118,2,41,"1",856
118,2,41,"3",296
118,2,42,"1",775
118,2,42,"3",48
118,2,43,"1",834
118,2,43,"3",214
118,2,44,"1",872
118,2,44,"3",275
118,2,45,"1",839
118,2,45,"3",426
118,2,46,"1",909
118,2,46,"3",405
118,2,47,"1",903
118,2,47,"3",208
118,2,48,"1",836
118,2,48,"3",336
118,2,49,"1",803
118,2,49,"3",245
118,2,50,"1",598
118,2,50,"3",113
118,2,51,"1",766
118,2,51,"3",168
118,2,52,"1",801
118,2,52,"3",154
118,2,53,"1",963
118,2,54,"1",1186
118,2,54,"3",598
118,2,55,"1",844
118,2,55,"3",222
118,2,56,"1",812
118,2,56,"3",409
118,2,57,"1",924
118,2,57,"3",53
118,2,58,"1",883
118,2,58,"3",99
118,2,59,"1",1106
118,2,59,"3",299
118,2,60,"1",836
118,2,60,"3",58
118,2,61,"1",836
118,2,61,"3",272
118,2,62,"1",886
118,2,62,"3",197
118,2,63,"1",748
118,2,63,"3",400
118,2,64,"1",946
118,2,64,"3",369
118,2,65,"1",866
118,2,65,"3",726
118,2,66,"1",997
118,2,66,"3",162
118,2,67,"1",1030
118,2,67,"3",258
118,2,68,"1",970
118,2,68,"3",26
118,2,69,"1",905
118,2,69,"3",332
118,2,70,"1",791
118,2,70,"3",161
118,2,71,"1",1040
118,2,71,"3",309
118,2,72,"1",877
118,2,72,"3",445
114,3,1,"1",1081
114,3,1,"3",951
114,3,2,"1",987
114,3,2,"3",1056
114,3,3,"1",823
114,3,3,"3",914
114,3,4,"1",1013
114,3,4,"3",1163
114,3,5,"1",927
114,3,5,"3",884
114,3,6,"1",954
114,3,6,"3",802
114,3,7,"1",1666
114,3,7,"3",798
114,3,8,"1",918
114,3,8,"3",686
114,3,9,"3",782
114,3,10,"1",784
114,3,10,"3",684
114,3,11,"1",787
114,3,11,"3",699
114,3,12,"1",710
114,3,12,"3",680
114,3,13,"1",853
114,3,13,"3",738
114,3,14,"1",780
114,3,15,"1",812
114,3,15,"3",645
114,3,16,"1",702
114,3,16,"3",689
114,3,17,"1",737
114,3,17,"3",901
114,3,18,"1",927
114,3,18,"3",735
114,3,19,"1",781
114,3,19,"3",768
114,3,20,"1",780
114,3,20,"3",813
114,3,21,"1",738
114,3,21,"3",659
114,3,22,"1",854
114,3,22,"3",698
114,3,23,"1",763
114,3,23,"3",793
114,3,24,"1",823
114,3,24,"3",881
114,3,25,"1",810
114,3,25,"3",804
114,3,26,"1",797
114,3,26,"3",710
114,3,27,"1",791
114,3,27,"3",679
114,3,28,"1",819
114,3,28,"3",609
114,3,29,"1",710
114,3,29,"3",811
114,3,30,"1",921
114,3,30,"3",702
114,3,31,"1",804
114,3,31,"3",699
114,3,32,"1",840
114,3,33,"1",659
114,3,33,"3",727
114,3,34,"1",759
114,3,34,"3",670
114,3,35,"1",823
114,3,35,"3",672
114,3,36,"1",739
114,3,36,"3",695
114,3,37,"1",808
114,3,37,"3",971
114,3,38,"1",908
114,3,38,"3",650
114,3,39,"1",905
114,3,39,"3",689
114,3,40,"1",787
114,3,40,"3",696
114,3,41,"1",793
114,3,41,"3",755
114,3,42,"1",740
114,3,42,"3",771
114,3,43,"1",745
114,3,43,"3",708
114,3,44,"1",776
114,3,44,"3",713
114,3,45,"1",936
114,3,45,"3",639
114,3,46,"1",863
114,3,46,"3",700
114,3,47,"1",865
114,3,47,"3",736
114,3,48,"1",700
114,3,48,"3",733
114,3,49,"1",751
114,3,49,"3",770
114,3,50,"1",819
114,3,50,"3",690
114,3,51,"1",799
114,3,51,"3",962
114,3,52,"1",645
114,3,52,"3",599
114,3,53,"1",737
114,3,53,"3",688
114,3,54,"1",716
114,3,54,"3",624
114,3,55,"1",754
114,3,55,"3",993
114,3,56,"1",759
114,3,56,"3",677
114,3,57,"1",920
114,3,57,"3",599
114,3,58,"1",704
114,3,58,"3",891
114,3,59,"1",804
114,3,59,"3",633
114,3,60,"1",786
114,3,60,"3",784
114,3,61,"1",542
114,3,61,"3",614
114,3,62,"1",1279
114,3,62,"3",857
114,3,63,"1",1246
114,3,63,"3",653
114,3,64,"1",738
114,3,64,"3",618
114,3,65,"1",776
114,3,65,"3",678
114,3,66,"1",1095
114,3,66,"3",644
114,3,67,"1",884
114,3,67,"3",625
114,3,68,"1",887
114,3,68,"3",723
114,3,69,"1",719
114,3,69,"3",730
114,3,70,"1",776
114,3,70,"3",678
114,3,71,"1",746
114,3,71,"3",653
114,3,72,"1",1045
114,3,72,"3",716
228,1,1,"1",1119
228,1,1,"3",1272
228,1,2,"1",1133
228,1,2,"3",1168
228,1,3,"1",1081
228,1,3,"3",1514
228,1,4,"1",1140
228,1,4,"3",667
228,1,5,"1",1043
228,1,6,"1",901
228,1,6,"3",865
228,1,7,"1",1038
228,1,7,"3",1035
228,1,8,"1",937
228,1,8,"3",656
228,1,9,"1",987
228,1,9,"3",526
228,1,10,"1",1114
228,1,10,"3",504
228,1,11,"1",1242
228,1,11,"3",854
228,1,12,"1",1516
228,1,12,"3",912
228,1,13,"1",1137
228,1,13,"3",889
228,1,14,"1",1671
228,1,14,"3",898
228,1,15,"1",1074
228,1,15,"3",1062
228,1,16,"1",1849
228,1,16,"3",764
228,1,17,"1",1533
228,1,17,"3",924
228,1,18,"1",1362
228,1,18,"3",372
228,1,19,"1",1245
228,1,19,"3",915
228,1,20,"1",1680
228,1,20,"3",366
228,1,21,"1",1153
228,1,21,"3",931
228,1,22,"1",1094
228,1,22,"3",876
228,1,23,"1",1282
228,1,23,"3",724
228,1,24,"1",1047
228,1,24,"3",1164
228,1,25,"1",1040
228,1,25,"3",764
228,1,26,"1",1116
228,1,26,"3",885
228,1,27,"1",1073
228,1,27,"3",868
228,1,28,"1",1384
228,1,28,"3",779
228,1,29,"1",1225
228,1,29,"3",730
228,1,30,"1",1441
228,1,30,"3",625
228,1,31,"1",1365
228,1,31,"3",647
228,1,32,"1",1052
228,1,32,"3",457
228,1,33,"1",1325
228,1,33,"3",1080
228,1,34,"1",1086
228,1,34,"3",692
228,1,35,"1",1066
228,1,36,"1",1012
228,1,36,"3",464
228,1,37,"1",741
228,1,37,"3",223
228,1,38,"1",1033
228,1,38,"3",570
228,1,39,"1",1182
228,1,39,"3",929
228,1,40,"1",1088
228,1,40,"3",553
228,1,41,"1",1083
228,1,41,"3",619
228,1,42,"1",1186
228,1,42,"3",604
228,1,43,"1",1181
228,1,43,"3",494
228,1,44,"1",1091
228,1,44,"3",501
228,1,45,"1",1135
228,1,45,"3",514
228,1,46,"1",1197
228,1,46,"3",864
228,1,47,"1",1130
228,1,47,"3",53
228,1,48,"1",904
228,1,48,"3",120
228,1,49,"1",1022
228,1,49,"3",397
228,1,50,"1",1265
228,1,50,"3",1295
228,1,51,"1",1086
228,1,51,"3",944
228,1,52,"1",957
228,1,52,"3",298
228,1,53,"1",1234
228,1,53,"3",355
228,1,54,"1",1375
228,1,54,"3",508
228,1,55,"1",1229
228,1,55,"3",172
228,1,56,"1",985
228,1,56,"3",424
228,1,57,"1",1139
228,1,57,"3",335
228,1,58,"1",1121
228,1,58,"3",54
228,1,59,"1",1096
228,1,59,"3",448
228,1,60,"1",1066
228,1,60,"3",305
228,1,61,"1",999
228,1,61,"3",102
228,1,62,"1",1150
228,1,62,"3",100
228,1,63,"1",1259
228,1,63,"3",410
228,1,64,"1",1295
228,1,64,"3",1330
228,1,65,"1",1386
228,1,65,"3",1029
228,1,66,"1",1245
228,1,66,"3",210
228,1,67,"1",1099
228,1,67,"3",466
228,1,68,"1",1164
228,1,68,"3",315
228,1,69,"1",988
228,1,69,"3",1181
228,1,70,"1",1101
228,1,70,"3",686
228,1,71,"1",1051
